Product_Price,Order_Quantity,Return_Status,Days_to_Return,User_Age,Discount_Applied,Order_Weekday,Order_Month,Order_Year,Total_Amount,Product_Category_Clothing,Product_Category_Electronics,Product_Category_Home,Product_Category_Toys,User_Gender_Male,Payment_Method_Debit Card,Payment_Method_Gift Card,Payment_Method_PayPal,Shipping_Method_Next-Day,Shipping_Method_Standard,Return_Reason_Defective,Return_Reason_No Return,Return_Reason_Not as described,Return_Reason_Wrong item
471.67,1,0,-1.0,31,15.12,5,2,2024,471.67,False,False,False,True,False,False,True,False,True,False,False,True,False,False
68.22,3,0,-1.0,28,21.09,0,5,2023,204.66,True,False,False,False,True,False,False,False,False,True,False,True,False,False
84.91,2,0,-1.0,47,2.03,5,5,2023,169.82,False,False,True,False,False,False,True,False,True,False,False,True,False,False
24.7,3,0,-1.0,65,14.93,5,7,2024,74.1,True,False,False,False,False,False,False,False,True,False,False,True,False,False
60.37,5,0,-1.0,70,7.97,4,1,2024,301.84999999999997,False,False,False,False,False,True,False,False,False,True,False,True,False,False
255.86,5,0,-1.0,66,6.76,5,1,2023,1279.3000000000002,False,False,False,False,True,False,False,False,False,True,False,True,False,False
88.69,1,0,-1.0,27,47.58,1,12,2024,88.69,False,False,True,False,True,True,False,False,True,False,False,True,False,False
301.95,4,0,-1.0,55,13.08,1,10,2024,1207.8,False,False,False,False,False,False,True,False,True,False,False,True,False,False
151.35,3,0,-1.0,33,7.88,6,5,2024,454.04999999999995,False,False,True,False,False,False,False,True,True,False,False,True,False,False
20.94,3,0,-1.0,23,1.98,3,5,2024,62.82000000000001,False,False,False,True,True,False,False,True,False,True,False,True,False,False
233.12,4,0,-1.0,28,14.78,1,6,2023,932.48,False,False,True,False,False,False,False,False,True,False,False,True,False,False
383.5,4,0,-1.0,52,31.18,5,6,2024,1534.0,False,True,False,False,False,False,True,False,False,True,False,True,False,False
342.22,5,0,-1.0,29,13.27,2,12,2023,1711.1000000000001,False,False,True,False,False,False,True,False,True,False,False,True,False,False
33.98,4,0,-1.0,70,44.67,6,7,2023,135.92,False,False,True,False,True,False,False,True,False,False,False,True,False,False
109.47,3,0,-1.0,47,19.17,0,4,2023,328.40999999999997,False,False,False,False,False,False,False,True,False,False,False,True,False,False
208.84,4,0,-1.0,54,17.03,1,10,2023,835.36,False,False,True,False,False,False,False,False,True,False,False,True,False,False
45.39,5,1,540.0,45,7.2,3,3,2023,226.95,True,False,False,False,True,False,True,False,False,False,True,False,False,False
431.22,2,0,-1.0,47,38.95,5,7,2023,862.44,False,False,False,True,True,False,False,False,False,False,False,True,False,False
118.16,2,0,-1.0,40,44.98,4,6,2024,236.32,False,False,False,True,False,False,False,True,True,False,False,True,False,False
58.79,5,0,-1.0,59,44.29,3,5,2024,293.95,False,True,False,False,True,False,True,False,False,False,False,True,False,False
299.49,4,0,-1.0,56,12.07,0,10,2023,1197.96,False,False,True,False,False,False,False,True,False,False,False,True,False,False
392.99,1,1,299.0,23,35.48,5,5,2023,392.99,False,False,False,False,True,False,False,True,True,False,False,False,False,False
204.18,5,1,426.0,61,14.43,4,3,2023,1020.9000000000001,False,True,False,False,False,False,False,True,False,True,False,False,False,False
463.78,4,0,-1.0,22,24.07,5,6,2024,1855.12,False,True,False,False,False,True,False,False,True,False,False,True,False,False
414.45,4,0,-1.0,31,15.55,1,8,2024,1657.8,False,False,False,True,False,False,True,False,False,False,False,True,False,False
198.8,4,1,466.0,46,44.12,3,5,2023,795.2,False,False,False,True,True,True,False,False,True,False,False,False,False,True
56.53,5,0,-1.0,22,23.67,1,6,2024,282.65,False,False,False,False,True,False,True,False,True,False,False,True,False,False
188.68,4,0,-1.0,18,22.89,3,8,2024,754.72,True,False,False,False,False,False,False,False,True,False,False,True,False,False
249.94,5,1,69.0,49,4.54,5,10,2023,1249.7,False,False,True,False,False,False,True,False,False,True,False,False,False,True
311.11,5,0,-1.0,42,29.12,0,9,2023,1555.5500000000002,False,False,False,False,False,False,False,False,True,False,False,True,False,False
214.95,4,0,-1.0,58,26.01,3,11,2024,859.8,False,True,False,False,False,False,False,False,True,False,False,True,False,False
448.77,2,1,27.0,68,43.67,2,5,2024,897.54,False,False,True,False,False,False,False,False,False,False,False,False,False,False
209.24,5,0,-1.0,49,36.6,4,3,2023,1046.2,False,False,False,True,True,False,True,False,False,False,False,True,False,False
31.0,2,0,-1.0,37,22.35,5,6,2024,62.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False
219.57,5,0,-1.0,54,40.21,3,11,2024,1097.85,False,True,False,False,False,True,False,False,True,False,False,True,False,False
253.18,2,1,692.0,31,45.08,0,1,2023,506.36,False,False,False,False,False,True,False,False,False,True,True,False,False,False
340.11,4,0,-1.0,56,28.99,4,3,2023,1360.44,False,False,True,False,True,False,True,False,False,True,False,True,False,False
61.87,2,0,-1.0,37,24.79,1,12,2023,123.74,False,False,False,True,False,True,False,False,False,True,False,True,False,False
220.9,4,1,155.0,25,9.67,1,5,2023,883.6,False,False,True,False,False,False,False,True,False,False,True,False,False,False
244.73,1,1,15.0,69,36.62,1,12,2023,244.73,True,False,False,False,True,False,False,False,False,True,True,False,False,False
39.41,1,1,412.0,19,12.1,5,3,2023,39.41,False,True,False,False,False,False,True,False,False,True,False,False,True,False
194.2,5,0,-1.0,49,28.59,6,2,2023,971.0,False,False,False,True,True,False,False,True,False,False,False,True,False,False
471.71,5,1,230.0,54,41.68,2,3,2024,2358.5499999999997,False,False,False,True,True,True,False,False,True,False,False,False,False,True
142.42,2,0,-1.0,30,37.16,6,8,2023,284.84,False,False,True,False,False,False,False,False,False,True,False,True,False,False
347.56,1,1,32.0,69,20.16,4,2,2024,347.56,False,False,False,True,False,False,True,False,False,False,False,False,False,False
153.92,1,0,-1.0,27,34.06,5,4,2024,153.92,False,True,False,False,False,False,False,False,False,True,False,True,False,False
302.12,1,0,-1.0,51,41.16,0,6,2024,302.12,False,False,False,False,False,False,False,False,False,False,False,True,False,False
96.49,5,1,201.0,67,2.9,3,8,2023,482.45,False,False,True,False,False,True,False,False,False,True,False,False,False,True
479.19,5,0,-1.0,39,49.37,5,4,2023,2395.95,False,False,False,False,True,True,False,False,True,False,False,True,False,False
425.24,4,1,211.0,33,32.36,5,11,2023,1700.96,True,False,False,False,True,False,True,False,True,False,False,False,True,False
282.42,4,0,-1.0,19,23.34,6,10,2023,1129.68,False,True,False,False,True,False,False,False,True,False,False,True,False,False
92.54,1,0,-1.0,37,9.07,0,4,2023,92.54,False,False,False,False,False,False,True,False,False,False,False,True,False,False
253.03,3,0,-1.0,37,47.43,2,1,2024,759.09,False,False,False,True,True,False,True,False,False,False,False,True,False,False
289.71,3,0,-1.0,40,17.58,6,10,2024,869.1299999999999,False,False,False,True,False,False,False,True,False,True,False,True,False,False
449.9,1,0,-1.0,35,8.12,1,3,2024,449.9,False,False,True,False,True,False,False,True,False,True,False,True,False,False
239.47,3,1,98.0,62,47.1,5,8,2023,718.41,False,False,False,False,False,False,False,False,False,True,True,False,False,False
197.65,1,1,516.0,32,39.62,6,5,2023,197.65,False,False,False,False,True,False,False,False,False,False,True,False,False,False
476.96,3,0,-1.0,55,21.74,2,9,2023,1430.8799999999999,False,False,True,False,False,False,True,False,False,True,False,True,False,False
133.25,4,0,-1.0,34,28.22,4,12,2024,533.0,False,False,False,True,False,True,False,False,False,False,False,True,False,False
135.81,1,0,-1.0,48,47.49,4,2,2024,135.81,False,False,False,True,False,False,False,False,False,True,False,True,False,False
55.73,1,1,344.0,39,4.23,4,12,2023,55.73,False,True,False,False,True,False,False,True,True,False,True,False,False,False
148.57,5,1,237.0,66,15.82,2,7,2023,742.8499999999999,True,False,False,False,False,False,True,False,False,True,False,False,False,True
291.25,5,0,-1.0,35,7.8,5,2,2024,1456.25,False,False,False,False,True,False,True,False,True,False,False,True,False,False
460.6,1,0,-1.0,65,15.42,0,6,2023,460.6,False,False,False,False,False,False,False,True,False,True,False,True,False,False
470.24,4,0,-1.0,65,47.42,0,10,2023,1880.96,False,True,False,False,False,False,True,False,False,True,False,True,False,False
215.26,4,0,-1.0,53,22.72,0,9,2024,861.04,False,True,False,False,True,False,False,True,False,False,False,True,False,False
194.5,3,0,-1.0,32,12.27,0,12,2023,583.5,False,False,True,False,False,False,False,False,True,False,False,True,False,False
121.74,1,0,-1.0,21,18.48,0,11,2024,121.74,False,False,False,False,True,False,True,False,False,False,False,True,False,False
260.52,3,1,421.0,70,26.84,3,5,2023,781.56,False,False,False,False,False,False,False,False,True,False,False,False,True,False
394.08,5,0,-1.0,37,26.54,4,9,2023,1970.3999999999999,False,False,False,False,False,False,False,True,False,False,False,True,False,False
298.58,5,0,-1.0,41,46.65,2,2,2023,1492.8999999999999,False,False,False,False,True,False,False,False,True,False,False,True,False,False
380.71,4,0,-1.0,25,39.79,0,2,2024,1522.84,False,False,False,True,False,False,False,True,False,True,False,True,False,False
449.14,4,1,82.0,40,37.98,0,8,2023,1796.56,True,False,False,False,True,False,True,False,True,False,False,False,False,True
22.56,3,0,-1.0,34,34.27,0,4,2024,67.67999999999999,False,False,False,True,True,True,False,False,False,False,False,True,False,False
165.89,5,0,-1.0,65,30.82,4,12,2023,829.4499999999999,True,False,False,False,True,False,True,False,False,False,False,True,False,False
472.75,2,0,-1.0,33,39.66,1,8,2024,945.5,True,False,False,False,False,False,True,False,True,False,False,True,False,False
363.67,3,0,-1.0,47,11.29,4,11,2023,1091.01,False,False,True,False,False,False,False,True,False,False,False,True,False,False
193.41,5,1,200.0,66,6.59,2,11,2023,967.05,False,False,False,True,False,False,True,False,False,False,False,False,True,False
232.71,1,0,-1.0,60,47.65,5,2,2024,232.71,False,False,False,False,False,False,False,False,False,False,False,True,False,False
139.48,2,1,430.0,68,19.39,6,9,2023,278.96,False,False,False,True,False,False,True,False,True,False,False,False,True,False
297.43,2,0,-1.0,62,32.61,4,1,2023,594.86,False,False,False,False,False,False,False,True,False,True,False,True,False,False
187.12,4,1,232.0,45,43.21,2,8,2023,748.48,False,False,True,False,True,True,False,False,True,False,True,False,False,False
118.74,1,0,-1.0,27,1.83,5,3,2023,118.74,False,False,False,False,False,False,False,True,True,False,False,True,False,False
110.18,3,0,-1.0,33,45.46,6,3,2023,330.54,True,False,False,False,True,True,False,False,False,False,False,True,False,False
21.7,4,0,-1.0,69,25.59,5,9,2023,86.8,False,True,False,False,True,False,True,False,True,False,False,True,False,False
222.67,2,1,635.0,38,46.61,3,2,2023,445.34,False,False,True,False,True,True,False,False,True,False,False,False,False,True
92.37,3,0,-1.0,36,41.91,3,11,2024,277.11,True,False,False,False,False,False,True,False,True,False,False,True,False,False
105.47,1,0,-1.0,46,2.31,3,8,2023,105.47,False,True,False,False,True,False,False,False,False,True,False,True,False,False
171.71,4,1,204.0,36,8.09,1,6,2023,686.84,False,False,False,True,False,True,False,False,True,False,True,False,False,False
257.92,5,1,28.0,60,16.32,2,2,2023,1289.6000000000001,False,False,False,True,False,False,False,True,True,False,False,False,True,False
67.0,5,1,211.0,55,8.4,4,7,2023,335.0,False,True,False,False,False,False,False,False,False,True,False,False,False,True
411.2,1,0,-1.0,39,34.52,6,11,2023,411.2,False,True,False,False,True,False,True,False,True,False,False,True,False,False
415.7,3,0,-1.0,62,17.63,2,2,2024,1247.1,False,False,True,False,True,False,False,False,False,True,False,True,False,False
216.5,5,0,-1.0,38,22.78,2,9,2023,1082.5,True,False,False,False,False,False,True,False,False,False,False,True,False,False
61.43,1,0,-1.0,51,7.99,2,6,2024,61.43,True,False,False,False,True,False,True,False,False,False,False,True,False,False
396.86,1,1,232.0,62,23.32,3,1,2023,396.86,False,False,False,True,False,False,False,False,False,True,False,False,False,False
8.26,3,0,-1.0,61,24.03,5,7,2024,24.78,True,False,False,False,False,True,False,False,False,True,False,True,False,False
187.23,4,0,-1.0,41,42.11,2,10,2024,748.92,False,False,False,False,False,False,False,True,False,True,False,True,False,False
287.47,4,0,-1.0,69,35.99,2,7,2024,1149.88,False,False,False,True,True,False,False,False,True,False,False,True,False,False
287.53,2,1,213.0,20,35.91,1,5,2023,575.06,False,False,False,False,False,False,False,False,True,False,False,False,False,True
397.24,3,0,-1.0,68,25.19,5,4,2024,1191.72,False,True,False,False,True,False,True,False,False,True,False,True,False,False
245.17,4,0,-1.0,42,42.65,4,10,2023,980.68,False,True,False,False,True,False,False,True,False,False,False,True,False,False
431.91,5,0,-1.0,57,9.94,5,10,2023,2159.55,False,True,False,False,False,False,True,False,False,True,False,True,False,False
450.18,5,0,-1.0,63,7.71,4,6,2024,2250.9,False,False,True,False,True,False,True,False,True,False,False,True,False,False
98.61,1,0,-1.0,29,24.63,1,12,2023,98.61,False,False,False,False,True,False,True,False,False,True,False,True,False,False
74.49,3,0,-1.0,57,36.77,6,10,2023,223.46999999999997,False,False,True,False,True,False,False,False,False,False,False,True,False,False
388.41,1,1,401.0,52,6.88,2,7,2023,388.41,False,False,False,False,True,False,False,False,False,True,False,False,True,False
104.87,4,0,-1.0,20,35.01,1,10,2023,419.48,False,False,True,False,True,True,False,False,False,True,False,True,False,False
425.04,4,0,-1.0,23,6.65,4,9,2024,1700.16,False,False,True,False,True,True,False,False,True,False,False,True,False,False
297.63,2,0,-1.0,24,45.52,1,7,2024,595.26,False,True,False,False,True,False,False,False,False,False,False,True,False,False
348.92,3,1,351.0,38,11.2,2,11,2023,1046.76,False,False,True,False,False,False,False,False,True,False,False,False,False,False
56.86,3,0,-1.0,28,25.24,1,6,2023,170.57999999999998,False,False,True,False,True,False,True,False,False,True,False,True,False,False
129.74,2,0,-1.0,52,13.71,4,8,2024,259.48,False,False,False,True,False,False,False,True,True,False,False,True,False,False
59.54,5,0,-1.0,68,38.84,2,10,2023,297.7,False,True,False,False,False,False,False,True,True,False,False,True,False,False
389.97,5,1,481.0,40,29.24,0,4,2023,1949.8500000000001,True,False,False,False,True,False,False,True,False,False,False,False,True,False
10.16,1,1,422.0,23,30.19,4,8,2023,10.16,False,False,True,False,False,False,False,False,True,False,False,False,False,False
492.8,4,0,-1.0,27,44.15,6,2,2023,1971.2,False,False,False,True,True,False,True,False,True,False,False,True,False,False
62.01,5,1,294.0,20,43.1,4,1,2023,310.05,True,False,False,False,True,False,True,False,True,False,False,False,False,False
42.18,3,0,-1.0,61,32.37,5,4,2023,126.53999999999999,False,True,False,False,False,False,False,True,True,False,False,True,False,False
385.21,3,0,-1.0,63,2.31,0,7,2024,1155.6299999999999,False,False,False,True,True,True,False,False,False,True,False,True,False,False
289.2,5,0,-1.0,60,7.89,3,7,2023,1446.0,True,False,False,False,True,False,False,True,True,False,False,True,False,False
358.53,4,1,171.0,36,35.24,3,1,2024,1434.12,False,True,False,False,False,True,False,False,False,False,False,False,False,True
431.69,1,0,-1.0,41,46.62,4,8,2024,431.69,False,False,True,False,True,True,False,False,False,False,False,True,False,False
264.78,3,1,542.0,32,31.26,0,1,2023,794.3399999999999,True,False,False,False,False,False,False,False,False,True,True,False,False,False
87.53,3,0,-1.0,18,18.42,4,8,2023,262.59000000000003,False,False,False,False,False,False,True,False,False,True,False,True,False,False
334.58,1,1,244.0,54,37.26,2,4,2024,334.58,False,False,False,False,False,False,True,False,False,True,False,False,False,False
370.91,2,0,-1.0,35,30.16,5,9,2024,741.82,True,False,False,False,False,False,True,False,False,False,False,True,False,False
422.59,5,1,319.0,20,27.5,1,1,2024,2112.95,True,False,False,False,True,False,False,False,False,True,True,False,False,False
351.3,5,1,121.0,22,15.27,3,6,2023,1756.5,False,False,False,False,False,False,False,False,False,False,False,False,True,False
496.87,2,1,203.0,40,32.48,2,2,2024,993.74,False,False,True,False,True,False,False,True,True,False,True,False,False,False
374.84,1,1,605.0,66,5.54,0,3,2023,374.84,False,False,False,True,True,True,False,False,False,False,False,False,False,False
200.99,2,1,120.0,46,36.21,6,4,2024,401.98,False,False,False,False,True,False,True,False,True,False,False,False,False,False
